catchment_id,catchment,replicate,X1,X2,X3,X4,X5,X6,NSE_cal,logNSE_cal,KGE_cal,NSE_val,logNSE_val,KGE_val,best_logNSE
23006,23006,3,406.6534865439996,-0.5452313232093999,60.23644679830892,0.6834216256426329,0.7879090263510271,1.7504022377742334,0.7044756836673419,0.5904994102967195,0.6251518825283215,0.6546710339353814,0.5836828749547367,0.5589090561943192,False
23007,23007,10,206.35742258988137,-0.1559736395582271,131.6946759841201,1.1521085143226195,-0.9760879799485842,1.6632967134518717,0.7245824293899559,-3.10214431198379,0.7682198109896863,0.621471593389235,-1.4562010810749144,0.7047878843174205,False
23008,23008,7,113.6439805934847,0.9805538864689076,18.4227467443121,0.8808301672073737,0.5484572230570048,9.829195415480967,0.6368799866544057,-0.4354649369887586,0.6812553616241224,0.6306595964142985,-0.3506769248528687,0.7042437554736392,False
23011,23011,2,564.6803351706224,-0.0702477474090219,17.22369406471086,0.5,2.2176298447546543,1.108808199419664,0.6682446577338161,0.6503752359841931,0.6272064885739765,0.6535929095889632,0.6246714877031555,0.6419694104626419,False
23016,23016,9,539.9659547724939,-0.0938532455797851,0.4736857104742364,1.5628145171589125,0.92786811209303,9.79576588232894,0.5918366360440875,0.1417429714690227,0.4378009834969492,0.5778971622761978,0.1482999845586837,0.4122521106886468,False
24001,24001,6,136.59032481602253,0.2292280565256215,65.2967624504045,1.1654585123589511,0.094800267679866,6.933166676505875,0.7077953103838555,0.6436822031492535,0.6580833199074007,0.6073191396418471,0.564134456872665,0.5860005011280341,False
24003,24003,7,235.22343035871316,0.0853890810177651,82.1968744370522,0.5,3.520092364859603,0.2960675453031069,0.7305510332718996,-0.4678871969427907,0.784324554283894,0.6723058243972474,0.1531284774276994,0.7191028071762715,False
24004,24004,7,165.6956236126691,0.0170646188939294,39.696187623333934,0.5,-3.308853469781565,10.50746764122362,0.7072084758852659,0.7234761854308471,0.7028936950998845,0.6634819169466699,0.6060310958138557,0.6554359083846673,False
24005,24005,3,121.34456532309709,-3.909182683673501,336.9239260441279,0.5854593005307962,0.3284999193528666,3.057309233577912,0.6633630787001024,0.3078570743222326,0.5468214973674256,0.6468001524230087,0.3263628836887474,0.5150565003494427,False
25001,25001,8,159.333663693213,0.0607290755094824,110.20899641877853,1.52309105309685,-1.4361758783295944,1.013850114027259,0.7050280591643927,0.6792505938109384,0.7295079421579096,0.7053259152898201,0.6786985669278893,0.7134128288668861,False
25003,25003,8,225.3858664180802,0.0382865908720964,0.1942450131776074,0.9758981860297966,1.408825143086875,8.865040505458033,0.5903505300575305,0.5680309316625047,0.6729304867996094,0.5370760809610753,0.5211379774332221,0.5772678520098609,False
25006,25006,10,131.82159128069088,0.276268177295722,10.202025505055,0.5,0.2155990098643156,14.143294043059862,0.6986383833319925,0.5077001766794221,0.6398304173380117,0.6362576658724572,0.488072726196592,0.6076827053419165,False
25012,25012,4,112.05722640255384,-0.1027996191800886,45.5293164938772,0.5576087039774535,3.602985346420184,3.0397622598236484,0.7716743595044515,0.5159095017003833,0.7707601579511246,0.7059739688852322,0.4174657196155019,0.7221693139196843,False
25020,25020,9,285.4364763593739,0.0517024200189464,70.14728989346897,2.0648654725646507,1.1847866754079224,2.809324346733535,0.5823938851948183,0.4850857559585455,0.6316192945393224,0.6320456728365433,0.5791657828721566,0.6451934998093998,False
